162,6.3,2.721564136,3.08664,95.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,6.2,2.654795333,3.08664,95.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,6.2,2.68349295,4.11552,93.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,6.2,2.722547276,4.11552,93.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,7,3.610441926,4.11552,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,7.3,3.942870698,4.62996,92.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,7.5,4.172848769,3.60108,94.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,7.6,4.273905574,3.08664,94.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,7.9,4.568892889,3.60108,92.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,8,4.637603159,3.08664,92.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,8,4.572170622,3.60108,91.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,8.1,4.607827394,3.60108,88.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,8.1,4.567370668,3.08664,90.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,8.4,4.814393037,4.11552,87.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,8.4,2.871477609,4.62996,85.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,8.3,4.595734444,3.60108,85.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,8.4,4.672792671,3.08664,85.9,0,0,0.001720239,0.001016709,0.000513678,0.000513678,0,0,2.913164617,2.913164617,7.046823847,6.73105946,4.205272464,4.205272464,2.901806563,5.891954074
179,9,-6.836246746,3.60108,85,0,0,0.262006667,0.178444969,0.154040578,0.154040578,0,0,37.8766978,37.8766978,84.96514156,88.26447413,64.78560641,64.78560641,37.8766978,77.7996299
180,10.7,-9.574048474,4.62996,77.2,0,0,2.119208968,1.638194801,2.10585869,2.10585869,0,0,118.0000204,118.0000204,236.3717341,273.2722829,235.5666093,235.5666093,118.0000204,244.9166468
181,10.4,-9.760070613,5.65884,79.4,0,0,2.096773963,1.848079799,3.516356989,3.516356989,0,0,137.4165294,137.4165294,237.4527888,311.6427532,309.9357662,309.9357662,137.4165294,287.6211585
182,10.3,4.748350935,6.17328,80.6,0,0,0.232045271,0.244798607,0.760774626,0.760774626,0,0,60.68080989,60.68080989,88.51689728,133.2521415,147.830593,147.830593,60.76386513,127.6643521
183,10.5,-0.866152277,5.65884,79.5,0,0,0.092807925,0.178188944,1.335287111,1.335287111,0,0,77.95492617,77.95492617,96.69457989,165.7055312,198.3960515,198.3960515,88.07061341,164.0283504
184,10,-9.598311576,5.65884,81.7,0,0,0,0,0.640973931,0.640973931,0.091276472,0.032616455,54.1852387,54.1852387,58.58049534,111.679799,137.523312,137.523312,70.81085273,113.5532003
185,9.1,-6.087002181,5.1444,85,0,0,0,0,0.080094885,0.080094885,0.028313745,0,19.81265143,19.81265143,19.81265143,39.88092386,47.99650558,47.99650558,29.86184398,41.16419058
186,9.3,3.993596213,5.1444,85.2,0,0,0,0,1.67E-05,1.67E-05,9.85E-06,0,0.305543782,0.305543782,0.305543782,0.613468278,0.679070082,0.679070082,0.519625977,0.627901151
187,8.9,5.441594199,4.11552,87.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,9,5.603877846,3.08664,87.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,8.8,5.445637013,4.11552,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,8.8,5.493499095,5.65884,90.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,8.7,3.712351479,5.1444,90.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,8.5,5.213587175,5.1444,91.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,8.4,5.125984344,5.1444,92.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,8.3,5.025985477,4.62996,95.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,8.2,3.20043785,5.1444,95.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,8.4,5.064342691,4.62996,95.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,8.4,5.027536599,4.62996,95.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,8.3,4.870677983,4.11552,95.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,8.3,4.830498254,3.60108,97.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,8.4,3.073935691,3.60108,95.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,8.5,3.125553684,3.60108,95.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,8.6,3.205008618,2.5722,97.2,0,0,0.000305083,0.000180755,9.03E-05,9.03E-05,0,0,1.228162942,1.228162942,2.968025009,2.835515101,1.767762881,1.767762881,1.222050091,2.481687276
